Prot_A,Prot_B,uniprotID_Prot_A,uniprotID_Prot_B,Disease
CHRD,BMP4,Q9H2X0,P12644,Alzheimer's disease
BMP4,RGMB,P12644,Q6NW40,Alzheimer's disease
BMP4,SMAD7,P12644,O15105,Alzheimer's disease
BMP4,RGMA,P12644,Q96B86,Alzheimer's disease
BMP4,NOG,P12644,Q13253,Alzheimer's disease
BMP4,BMPR1B,P12644,O00238,Alzheimer's disease
SMAD7,RGMA,O15105,Q96B86,Alzheimer's disease
SMAD7,RGMB,O15105,Q6NW40,Alzheimer's disease
SMAD7,SMAD6,O15105,O43541,Alzheimer's disease
SMAD7,BMPR1B,O15105,O00238,Alzheimer's disease
SMAD7,SMAD4,O15105,Q13485,Alzheimer's disease
BMP6,NOG,P22004,Q13253,Alzheimer's disease
BMP6,BMPR1B,P22004,O00238,Alzheimer's disease
SMAD6,SMAD9,O43541,O15198,Alzheimer's disease
SMAD6,BMP2,O43541,P12643,Alzheimer's disease
SMAD6,SMAD5,O43541,Q99717,Alzheimer's disease
SMAD6,SMAD4,O43541,Q13485,Alzheimer's disease
SMAD6,BMP7,O43541,P18075,Alzheimer's disease
SMAD6,BMPR2,O43541,Q13873,Alzheimer's disease
SMAD6,SMAD1,O43541,Q15797,Alzheimer's disease
SMAD6,BMPR1B,O43541,O00238,Alzheimer's disease
RGMB,GDF5,Q6NW40,P43026,Alzheimer's disease
RGMB,SMAD1,Q6NW40,Q15797,Alzheimer's disease
RGMB,RGMA,Q6NW40,Q96B86,Alzheimer's disease
RGMB,SMAD9,Q6NW40,O15198,Alzheimer's disease
RGMB,SMAD5,Q6NW40,Q99717,Alzheimer's disease
RGMB,BMPR2,Q6NW40,Q13873,Alzheimer's disease
RGMB,NOG,Q6NW40,Q13253,Alzheimer's disease
RGMB,BMPR1B,Q6NW40,O00238,Alzheimer's disease
RGMB,BMP2,Q6NW40,P12643,Alzheimer's disease
NOG,RGMA,Q13253,Q96B86,Alzheimer's disease
NOG,GDF5,Q13253,P43026,Alzheimer's disease
NOG,BMPR2,Q13253,Q13873,Alzheimer's disease
NOG,BMPR1B,Q13253,O00238,Alzheimer's disease
NOG,BMP7,Q13253,P18075,Alzheimer's disease
NOG,BMP2,Q13253,P12643,Alzheimer's disease
SMAD4,BMPR1B,Q13485,O00238,Alzheimer's disease
SMAD4,BMPR2,Q13485,Q13873,Alzheimer's disease
GDF5,RGMA,P43026,Q96B86,Alzheimer's disease
GDF5,BMPR2,P43026,Q13873,Alzheimer's disease
GDF5,BMPR1B,P43026,O00238,Alzheimer's disease
BMPR2,RGMA,Q13873,Q96B86,Alzheimer's disease
BMPR2,BMPR1B,Q13873,O00238,Alzheimer's disease
BMP2,BMPR1B,P12643,O00238,Alzheimer's disease
BMP2,RGMA,P12643,Q96B86,Alzheimer's disease
SMAD9,RGMA,O15198,Q96B86,Alzheimer's disease
SMAD9,BMPR1B,O15198,O00238,Alzheimer's disease
BMP7,BMPR1B,P18075,O00238,Alzheimer's disease
BMPR1B,SMAD1,O00238,Q15797,Alzheimer's disease
BMPR1B,RGMA,O00238,Q96B86,Alzheimer's disease
BMPR1B,SMAD5,O00238,Q99717,Alzheimer's disease
SMAD1,RGMA,Q15797,Q96B86,Alzheimer's disease
SMAD5,RGMA,Q99717,Q96B86,Alzheimer's disease
BMP4,BMP10,P12644,O95393,Alzheimer's disease
BMP4,FST,P12644,P19883,Alzheimer's disease
FST,BMP2,P19883,P12643,Alzheimer's disease
FST,BMP7,P19883,P18075,Alzheimer's disease
FST,BMPR2,P19883,Q13873,Alzheimer's disease
BMP10,BMP7,O95393,P18075,Alzheimer's disease
BMPR2,GDF9,Q13873,O60383,Alzheimer's disease
CACNG3,DLG4,O60359,P78352,Alzheimer's disease
CACNG3,GRIA2,O60359,P42262,Alzheimer's disease
CACNG3,CHEMBL3883294,O60359,P42262 P42261,Alzheimer's disease
CACNG3,CHEMBL3883291,O60359,P42263 P42262,Alzheimer's disease
CACNG3,CAMK2G,O60359,Q13555,Alzheimer's disease
CACNG3,CHEMBL3885581,O60359,P48058 P42263,Alzheimer's disease
CACNG3,GRIA3,O60359,P42263,Alzheimer's disease
CACNG3,CHEMBL4296111,O60359,Q9Y698 P42261,Alzheimer's disease
CACNG3,CHEMBL4296110,O60359,Q8WXS5 P42261,Alzheimer's disease
CACNG3,GRIA1,O60359,P42261,Alzheimer's disease
CACNG3,CAMK2B,O60359,Q13554,Alzheimer's disease
CACNG3,GRIA4,O60359,P48058,Alzheimer's disease
CACNG3,CAMK2A,O60359,Q9UQM7,Alzheimer's disease
CALM2,PPP3CB,P0DP24,P16298,Alzheimer's disease
CHEMBL3885581,DLG4,P48058 P42263,P78352,Alzheimer's disease
GRIA4,DLG4,P48058,P78352,Alzheimer's disease
CALM3,DLG4,P0DP25,P78352,Alzheimer's disease
GRIA2,CHEMBL3885591,P42262,Q92769 Q9Y618,Alzheimer's disease
GRIA2,HDAC2,P42262,Q92769,Alzheimer's disease
CHEMBL3883294,CHEMBL3885591,P42262 P42261,Q92769 Q9Y618,Alzheimer's disease
CHEMBL3883294,HDAC2,P42262 P42261,Q92769,Alzheimer's disease
CHEMBL3883291,CHEMBL3885591,P42263 P42262,Q92769 Q9Y618,Alzheimer's disease
CHEMBL3883291,HDAC2,P42263 P42262,Q92769,Alzheimer's disease
CAMK2G,CALM1,Q13555,P0DP23,Alzheimer's disease
MAPT,CALM1,P10636,P0DP23,Alzheimer's disease
CALM1,DLG4,P0DP23,P78352,Alzheimer's disease
CALM1,CAMK2A,P0DP23,Q9UQM7,Alzheimer's disease
PPP3CB,CAMK2B,P16298,Q13554,Alzheimer's disease
PPP3CB,PPP3CA,P16298,Q08209,Alzheimer's disease
CAMK2B,CHEMBL3885591,Q13554,Q92769 Q9Y618,Alzheimer's disease
CAMK2B,HDAC2,Q13554,Q92769,Alzheimer's disease
CAMK2B,DLG4,Q13554,P78352,Alzheimer's disease
DLG4,GRIA3,P78352,P42263,Alzheimer's disease
DLG4,CHEMBL4296111,P78352,Q9Y698 P42261,Alzheimer's disease
DLG4,CHEMBL4296110,P78352,Q8WXS5 P42261,Alzheimer's disease
DLG4,GRIA1,P78352,P42261,Alzheimer's disease
CREB1,CHEMBL3885591,P16220,Q92769 Q9Y618,Alzheimer's disease
CREB1,HDAC2,P16220,Q92769,Alzheimer's disease
CHEMBL4296081,CHEMBL4296066,P08238 Q16543,P06493 P78396,Alzheimer's disease
CHEMBL4296081,CHEMBL4296065,P08238 Q16543,P06493 P30281,Alzheimer's disease
CHEMBL4296081,CHEMBL3885551,P08238 Q16543,P06493 P24385,Alzheimer's disease
CHEMBL4296081,CDK1,P08238 Q16543,P06493,Alzheimer's disease
CHEMBL4296081,CHEMBL3038468,P08238 Q16543,P06493 P24864,Alzheimer's disease
CHEMBL4296081,CHEMBL3038467,P08238 Q16543,P06493 P20248,Alzheimer's disease
CHEMBL4296081,CHEMBL2094127,P08238 Q16543,Q8WWL7 O95067 P06493 P14635,Alzheimer's disease
CHEMBL4296081,CHEMBL1907602,P08238 Q16543,P06493 P14635,Alzheimer's disease
CHEMBL4296080,CHEMBL4296066,Q16543 P07900,P06493 P78396,Alzheimer's disease
CHEMBL4296080,CHEMBL4296065,Q16543 P07900,P06493 P30281,Alzheimer's disease
CHEMBL4296080,CHEMBL3885551,Q16543 P07900,P06493 P24385,Alzheimer's disease
CHEMBL4296080,CDK1,Q16543 P07900,P06493,Alzheimer's disease
CHEMBL4296080,CHEMBL3038468,Q16543 P07900,P06493 P24864,Alzheimer's disease
CHEMBL4296080,CHEMBL3038467,Q16543 P07900,P06493 P20248,Alzheimer's disease
CHEMBL4296080,CHEMBL2094127,Q16543 P07900,Q8WWL7 O95067 P06493 P14635,Alzheimer's disease
CHEMBL4296080,CHEMBL1907602,Q16543 P07900,P06493 P14635,Alzheimer's disease
CDC37,CHEMBL4296066,Q16543,P06493 P78396,Alzheimer's disease
CDC37,CHEMBL4296065,Q16543,P06493 P30281,Alzheimer's disease
CDC37,CHEMBL3885551,Q16543,P06493 P24385,Alzheimer's disease
CDC37,CDK1,Q16543,P06493,Alzheimer's disease
CDC37,CHEMBL3038468,Q16543,P06493 P24864,Alzheimer's disease
CDC37,CHEMBL3038467,Q16543,P06493 P20248,Alzheimer's disease
CDC37,CHEMBL2094127,Q16543,Q8WWL7 O95067 P06493 P14635,Alzheimer's disease
CDC37,CHEMBL1907602,Q16543,P06493 P14635,Alzheimer's disease
CDKN1B,CDKN1C,P46527,P49918,Alzheimer's disease
CDKN1B,CHEMBL4296066,P46527,P06493 P78396,Alzheimer's disease
CDKN1B,CDK1,P46527,P06493,Alzheimer's disease
CDKN1B,CHEMBL4523635,P46527,O96020 Q00526,Alzheimer's disease
CDKN1B,CHEMBL4523633,P46527,P24941 O96020,Alzheimer's disease
CDKN1B,CCNE2,P46527,O96020,Alzheimer's disease
CDKN1B,SKP2,P46527,Q13309,Alzheimer's disease
CDKN1B,CHEMBL4888454,P46527,P24941 P24863,Alzheimer's disease
CDKN1B,CHEMBL4523634,P46527,P24941 Q8ND76,Alzheimer's disease
CDKN1B,CHEMBL4106153,P46527,P24941,Alzheimer's disease
CDKN1B,CHEMBL4106152,P46527,P24941,Alzheimer's disease
CDKN1B,CHEMBL3038470,P46527,P24941 P78396,Alzheimer's disease
CDKN1B,CDK2,P46527,P24941,Alzheimer's disease
CHEMBL4523630,CHEMBL4523635,P14635 O00311,O96020 Q00526,Alzheimer's disease
CHEMBL4523630,CHEMBL4523633,P14635 O00311,P24941 O96020,Alzheimer's disease
CHEMBL4523630,CCNE2,P14635 O00311,O96020,Alzheimer's disease
CCNB1,CHEMBL4523635,P14635,O96020 Q00526,Alzheimer's disease
CCNB1,CHEMBL4523633,P14635,P24941 O96020,Alzheimer's disease
CCNB1,CCNE2,P14635,O96020,Alzheimer's disease
CHEMBL2094127,CHEMBL4523635,Q8WWL7 O95067 P06493 P14635,O96020 Q00526,Alzheimer's disease
CHEMBL2094127,CHEMBL4523633,Q8WWL7 O95067 P06493 P14635,P24941 O96020,Alzheimer's disease
CHEMBL2094127,CCNE2,Q8WWL7 O95067 P06493 P14635,O96020,Alzheimer's disease
CHEMBL1907602,CHEMBL4523635,P06493 P14635,O96020 Q00526,Alzheimer's disease
CHEMBL1907602,CHEMBL4523633,P06493 P14635,P24941 O96020,Alzheimer's disease
CHEMBL1907602,CCNE2,P06493 P14635,O96020,Alzheimer's disease
CHEMBL4523630,CHEMBL4888454,P14635 O00311,P24941 P24863,Alzheimer's disease
CHEMBL4523630,CHEMBL4106153,P14635 O00311,P24941,Alzheimer's disease
CHEMBL4523630,CHEMBL4106152,P14635 O00311,P24941,Alzheimer's disease
CHEMBL4523630,CHEMBL3038470,P14635 O00311,P24941 P78396,Alzheimer's disease
CHEMBL4523630,CDK2,P14635 O00311,P24941,Alzheimer's disease
CCNB1,CHEMBL4888454,P14635,P24941 P24863,Alzheimer's disease
CCNB1,CHEMBL4106153,P14635,P24941,Alzheimer's disease
CCNB1,CHEMBL4106152,P14635,P24941,Alzheimer's disease
CCNB1,CHEMBL3038470,P14635,P24941 P78396,Alzheimer's disease
CCNB1,CDK2,P14635,P24941,Alzheimer's disease
CHEMBL2094127,CHEMBL4888454,Q8WWL7 O95067 P06493 P14635,P24941 P24863,Alzheimer's disease
CHEMBL2094127,CHEMBL4106153,Q8WWL7 O95067 P06493 P14635,P24941,Alzheimer's disease
CHEMBL2094127,CHEMBL4106152,Q8WWL7 O95067 P06493 P14635,P24941,Alzheimer's disease
CHEMBL2094127,CHEMBL3038470,Q8WWL7 O95067 P06493 P14635,P24941 P78396,Alzheimer's disease
CHEMBL2094127,CDK2,Q8WWL7 O95067 P06493 P14635,P24941,Alzheimer's disease
CHEMBL1907602,CHEMBL4888454,P06493 P14635,P24941 P24863,Alzheimer's disease
CHEMBL1907602,CHEMBL4106153,P06493 P14635,P24941,Alzheimer's disease
CHEMBL1907602,CHEMBL4106152,P06493 P14635,P24941,Alzheimer's disease
CHEMBL1907602,CHEMBL3038470,P06493 P14635,P24941 P78396,Alzheimer's disease
CHEMBL1907602,CDK2,P06493 P14635,P24941,Alzheimer's disease
CABLES1,CHEMBL4888454,Q8TDN4,P24941 P24863,Alzheimer's disease
CABLES1,CHEMBL4523634,Q8TDN4,P24941 Q8ND76,Alzheimer's disease
CABLES1,CHEMBL4523633,Q8TDN4,P24941 O96020,Alzheimer's disease
CABLES1,CHEMBL4106153,Q8TDN4,P24941,Alzheimer's disease
CABLES1,CHEMBL4106152,Q8TDN4,P24941,Alzheimer's disease
CABLES1,CHEMBL3885552,Q8TDN4,P24385 P24941,Alzheimer's disease
CABLES1,CHEMBL3038470,Q8TDN4,P24941 P78396,Alzheimer's disease
CABLES1,CDK2,Q8TDN4,P24941,Alzheimer's disease
CABLES1,CHEMBL2094126,Q8TDN4,P24864 P24941 O96020,Alzheimer's disease
CABLES1,CHEMBL1907605,Q8TDN4,P24864 P24941,Alzheimer's disease
CABLES1,CHEMBL4523635,Q8TDN4,O96020 Q00526,Alzheimer's disease
CABLES1,CCNE2,Q8TDN4,O96020,Alzheimer's disease
CABLES1,CHEMBL3885554,Q8TDN4,P11802 P24864,Alzheimer's disease
CABLES1,CCNE1,Q8TDN4,P24864,Alzheimer's disease
CABLES1,CHEMBL3038471,Q8TDN4,P24864 Q00526,Alzheimer's disease
CABLES1,CHEMBL3038468,Q8TDN4,P06493 P24864,Alzheimer's disease
CHEMBL3885554,CHEMBL4523635,P11802 P24864,O96020 Q00526,Alzheimer's disease
CHEMBL3885554,CHEMBL4523633,P11802 P24864,P24941 O96020,Alzheimer's disease
CHEMBL3885554,CCNE2,P11802 P24864,O96020,Alzheimer's disease
CCNE1,CHEMBL4523635,P24864,O96020 Q00526,Alzheimer's disease
CCNE1,CHEMBL4523633,P24864,P24941 O96020,Alzheimer's disease
CCNE1,CHEMBL2094126,P24864,P24864 P24941 O96020,Alzheimer's disease
CCNE1,CCNE2,P24864,O96020,Alzheimer's disease
CHEMBL3038471,CHEMBL4523635,P24864 Q00526,O96020 Q00526,Alzheimer's disease
CHEMBL3038471,CHEMBL4523633,P24864 Q00526,P24941 O96020,Alzheimer's disease
CHEMBL3038471,CHEMBL2094126,P24864 Q00526,P24864 P24941 O96020,Alzheimer's disease
CHEMBL3038471,CCNE2,P24864 Q00526,O96020,Alzheimer's disease
CHEMBL3038468,CHEMBL4523635,P06493 P24864,O96020 Q00526,Alzheimer's disease
CHEMBL3038468,CHEMBL4523633,P06493 P24864,P24941 O96020,Alzheimer's disease
CHEMBL3038468,CHEMBL2094126,P06493 P24864,P24864 P24941 O96020,Alzheimer's disease
CHEMBL3038468,CCNE2,P06493 P24864,O96020,Alzheimer's disease
CHEMBL2094126,CHEMBL4523635,P24864 P24941 O96020,O96020 Q00526,Alzheimer's disease
CHEMBL2094126,CHEMBL4523633,P24864 P24941 O96020,P24941 O96020,Alzheimer's disease
CHEMBL2094126,CCNE2,P24864 P24941 O96020,O96020,Alzheimer's disease
CHEMBL1907605,CHEMBL4523635,P24864 P24941,O96020 Q00526,Alzheimer's disease
CHEMBL1907605,CHEMBL4523633,P24864 P24941,P24941 O96020,Alzheimer's disease
CHEMBL1907605,CHEMBL2094126,P24864 P24941,P24864 P24941 O96020,Alzheimer's disease
CHEMBL1907605,CCNE2,P24864 P24941,O96020,Alzheimer's disease
CHEMBL3885554,SKP2,P11802 P24864,Q13309,Alzheimer's disease
CCNE1,SKP2,P24864,Q13309,Alzheimer's disease
CHEMBL3038471,SKP2,P24864 Q00526,Q13309,Alzheimer's disease
CHEMBL3038468,SKP2,P06493 P24864,Q13309,Alzheimer's disease
CHEMBL2094126,SKP2,P24864 P24941 O96020,Q13309,Alzheimer's disease
CHEMBL1907605,SKP2,P24864 P24941,Q13309,Alzheimer's disease
CHEMBL3885554,CDKN1C,P11802 P24864,P49918,Alzheimer's disease
CCNE1,CDKN1C,P24864,P49918,Alzheimer's disease
CHEMBL3038471,CDKN1C,P24864 Q00526,P49918,Alzheimer's disease
CHEMBL3038468,CDKN1C,P06493 P24864,P49918,Alzheimer's disease
CHEMBL2094126,CDKN1C,P24864 P24941 O96020,P49918,Alzheimer's disease
CHEMBL1907605,CDKN1C,P24864 P24941,P49918,Alzheimer's disease
CHEMBL3885554,CHEMBL4296066,P11802 P24864,P06493 P78396,Alzheimer's disease
CHEMBL3885554,CDK1,P11802 P24864,P06493,Alzheimer's disease
CCNE1,CHEMBL4296066,P24864,P06493 P78396,Alzheimer's disease
CCNE1,CDK1,P24864,P06493,Alzheimer's disease
CCNE1,CHEMBL3038468,P24864,P06493 P24864,Alzheimer's disease
CHEMBL3038471,CHEMBL4296066,P24864 Q00526,P06493 P78396,Alzheimer's disease
CHEMBL3038471,CDK1,P24864 Q00526,P06493,Alzheimer's disease
CHEMBL3038471,CHEMBL3038468,P24864 Q00526,P06493 P24864,Alzheimer's disease
CHEMBL3038468,CHEMBL4296066,P06493 P24864,P06493 P78396,Alzheimer's disease
CHEMBL3038468,CDK1,P06493 P24864,P06493,Alzheimer's disease
CHEMBL2094126,CHEMBL4296066,P24864 P24941 O96020,P06493 P78396,Alzheimer's disease
CHEMBL2094126,CDK1,P24864 P24941 O96020,P06493,Alzheimer's disease
CHEMBL1907605,CHEMBL4296066,P24864 P24941,P06493 P78396,Alzheimer's disease
CHEMBL1907605,CDK1,P24864 P24941,P06493,Alzheimer's disease
CHEMBL1907605,CHEMBL3038468,P24864 P24941,P06493 P24864,Alzheimer's disease
CHEMBL3885554,CHEMBL4888454,P11802 P24864,P24941 P24863,Alzheimer's disease
CHEMBL3885554,CHEMBL4523634,P11802 P24864,P24941 Q8ND76,Alzheimer's disease
CHEMBL3885554,CHEMBL4106153,P11802 P24864,P24941,Alzheimer's disease
CHEMBL3885554,CHEMBL4106152,P11802 P24864,P24941,Alzheimer's disease
CHEMBL3885554,CHEMBL3038470,P11802 P24864,P24941 P78396,Alzheimer's disease
CHEMBL3885554,CDK2,P11802 P24864,P24941,Alzheimer's disease
CCNE1,CHEMBL4888454,P24864,P24941 P24863,Alzheimer's disease
CCNE1,CHEMBL4523634,P24864,P24941 Q8ND76,Alzheimer's disease
CCNE1,CHEMBL4106153,P24864,P24941,Alzheimer's disease
CCNE1,CHEMBL4106152,P24864,P24941,Alzheimer's disease
CCNE1,CHEMBL3038470,P24864,P24941 P78396,Alzheimer's disease
CCNE1,CDK2,P24864,P24941,Alzheimer's disease
CCNE1,CHEMBL1907605,P24864,P24864 P24941,Alzheimer's disease
CHEMBL3038471,CHEMBL4888454,P24864 Q00526,P24941 P24863,Alzheimer's disease
CHEMBL3038471,CHEMBL4523634,P24864 Q00526,P24941 Q8ND76,Alzheimer's disease
CHEMBL3038471,CHEMBL4106153,P24864 Q00526,P24941,Alzheimer's disease
CHEMBL3038471,CHEMBL4106152,P24864 Q00526,P24941,Alzheimer's disease
CHEMBL3038471,CHEMBL3038470,P24864 Q00526,P24941 P78396,Alzheimer's disease
CHEMBL3038471,CDK2,P24864 Q00526,P24941,Alzheimer's disease
CHEMBL3038471,CHEMBL1907605,P24864 Q00526,P24864 P24941,Alzheimer's disease
CHEMBL3038468,CHEMBL4888454,P06493 P24864,P24941 P24863,Alzheimer's disease
CHEMBL3038468,CHEMBL4523634,P06493 P24864,P24941 Q8ND76,Alzheimer's disease
CHEMBL3038468,CHEMBL4106153,P06493 P24864,P24941,Alzheimer's disease
CHEMBL3038468,CHEMBL4106152,P06493 P24864,P24941,Alzheimer's disease
CHEMBL3038468,CHEMBL3038470,P06493 P24864,P24941 P78396,Alzheimer's disease
CHEMBL3038468,CDK2,P06493 P24864,P24941,Alzheimer's disease
CHEMBL2094126,CHEMBL4888454,P24864 P24941 O96020,P24941 P24863,Alzheimer's disease
CHEMBL2094126,CHEMBL4523634,P24864 P24941 O96020,P24941 Q8ND76,Alzheimer's disease
CHEMBL2094126,CHEMBL4106153,P24864 P24941 O96020,P24941,Alzheimer's disease
CHEMBL2094126,CHEMBL4106152,P24864 P24941 O96020,P24941,Alzheimer's disease
CHEMBL2094126,CHEMBL3038470,P24864 P24941 O96020,P24941 P78396,Alzheimer's disease
CHEMBL2094126,CDK2,P24864 P24941 O96020,P24941,Alzheimer's disease
CHEMBL1907605,CHEMBL4888454,P24864 P24941,P24941 P24863,Alzheimer's disease
CHEMBL1907605,CHEMBL4523634,P24864 P24941,P24941 Q8ND76,Alzheimer's disease
CHEMBL1907605,CHEMBL4106153,P24864 P24941,P24941,Alzheimer's disease
CHEMBL1907605,CHEMBL4106152,P24864 P24941,P24941,Alzheimer's disease
CHEMBL1907605,CHEMBL3038470,P24864 P24941,P24941 P78396,Alzheimer's disease
CHEMBL1907605,CDK2,P24864 P24941,P24941,Alzheimer's disease
CHEMBL4888454,CHEMBL4296066,P24941 P24863,P06493 P78396,Alzheimer's disease
CHEMBL4888454,CHEMBL4296065,P24941 P24863,P06493 P30281,Alzheimer's disease
CHEMBL4888454,CHEMBL3885551,P24941 P24863,P06493 P24385,Alzheimer's disease
CHEMBL4888454,CDK1,P24941 P24863,P06493,Alzheimer's disease
CHEMBL4888454,CHEMBL3038467,P24941 P24863,P06493 P20248,Alzheimer's disease
CHEMBL4523634,CHEMBL4296066,P24941 Q8ND76,P06493 P78396,Alzheimer's disease
CHEMBL4523634,CHEMBL4296065,P24941 Q8ND76,P06493 P30281,Alzheimer's disease
CHEMBL4523634,CHEMBL3885551,P24941 Q8ND76,P06493 P24385,Alzheimer's disease
CHEMBL4523634,CDK1,P24941 Q8ND76,P06493,Alzheimer's disease
CHEMBL4523633,CHEMBL4296066,P24941 O96020,P06493 P78396,Alzheimer's disease
CHEMBL4523633,CHEMBL4296065,P24941 O96020,P06493 P30281,Alzheimer's disease
CHEMBL4523633,CHEMBL3885551,P24941 O96020,P06493 P24385,Alzheimer's disease
CHEMBL4523633,CDK1,P24941 O96020,P06493,Alzheimer's disease
CHEMBL4523633,CHEMBL3038467,P24941 O96020,P06493 P20248,Alzheimer's disease
CHEMBL4106153,CHEMBL4296066,P24941,P06493 P78396,Alzheimer's disease
CHEMBL4106153,CHEMBL4296065,P24941,P06493 P30281,Alzheimer's disease
CHEMBL4106153,CHEMBL3885551,P24941,P06493 P24385,Alzheimer's disease
CHEMBL4106153,CDK1,P24941,P06493,Alzheimer's disease
CHEMBL4106153,CHEMBL3038467,P24941,P06493 P20248,Alzheimer's disease
CHEMBL4106152,CHEMBL4296066,P24941,P06493 P78396,Alzheimer's disease
CHEMBL4106152,CHEMBL4296065,P24941,P06493 P30281,Alzheimer's disease
CHEMBL4106152,CHEMBL3885551,P24941,P06493 P24385,Alzheimer's disease
CHEMBL4106152,CDK1,P24941,P06493,Alzheimer's disease
CHEMBL4106152,CHEMBL3038467,P24941,P06493 P20248,Alzheimer's disease
CHEMBL3885552,CHEMBL4296066,P24385 P24941,P06493 P78396,Alzheimer's disease
CHEMBL3885552,CHEMBL3885551,P24385 P24941,P06493 P24385,Alzheimer's disease
CHEMBL3885552,CDK1,P24385 P24941,P06493,Alzheimer's disease
CHEMBL3038470,CHEMBL4296066,P24941 P78396,P06493 P78396,Alzheimer's disease
CHEMBL3038470,CHEMBL4296065,P24941 P78396,P06493 P30281,Alzheimer's disease
CHEMBL3038470,CHEMBL3885551,P24941 P78396,P06493 P24385,Alzheimer's disease
CHEMBL3038470,CDK1,P24941 P78396,P06493,Alzheimer's disease
CHEMBL3038470,CHEMBL3038467,P24941 P78396,P06493 P20248,Alzheimer's disease
CDK2,CHEMBL4296066,P24941,P06493 P78396,Alzheimer's disease
CDK2,CHEMBL4296065,P24941,P06493 P30281,Alzheimer's disease
CDK2,CHEMBL3885551,P24941,P06493 P24385,Alzheimer's disease
CDK2,CDK1,P24941,P06493,Alzheimer's disease
CDK2,CHEMBL3038467,P24941,P06493 P20248,Alzheimer's disease
CHEMBL4888454,PCNA,P24941 P24863,P12004,Alzheimer's disease
CHEMBL4523634,PCNA,P24941 Q8ND76,P12004,Alzheimer's disease
CHEMBL4523633,PCNA,P24941 O96020,P12004,Alzheimer's disease
CHEMBL4106153,PCNA,P24941,P12004,Alzheimer's disease
CHEMBL4106152,PCNA,P24941,P12004,Alzheimer's disease
CHEMBL3038470,PCNA,P24941 P78396,P12004,Alzheimer's disease
CDK2,PCNA,P24941,P12004,Alzheimer's disease
CHEMBL4888454,CDKN1A,P24941 P24863,P38936,Alzheimer's disease
CHEMBL4888454,CHEMBL3038463,P24941 P24863,P38936 P31749,Alzheimer's disease
CHEMBL4523634,CDKN1A,P24941 Q8ND76,P38936,Alzheimer's disease
CHEMBL4523634,CHEMBL3038463,P24941 Q8ND76,P38936 P31749,Alzheimer's disease
CHEMBL4523633,CDKN1A,P24941 O96020,P38936,Alzheimer's disease
CHEMBL4523633,CHEMBL3038463,P24941 O96020,P38936 P31749,Alzheimer's disease
CHEMBL4106153,CDKN1A,P24941,P38936,Alzheimer's disease
CHEMBL4106153,CHEMBL3038463,P24941,P38936 P31749,Alzheimer's disease
CHEMBL4106152,CDKN1A,P24941,P38936,Alzheimer's disease
CHEMBL4106152,CHEMBL3038463,P24941,P38936 P31749,Alzheimer's disease
CHEMBL3038470,CDKN1A,P24941 P78396,P38936,Alzheimer's disease
CHEMBL3038470,CHEMBL3038463,P24941 P78396,P38936 P31749,Alzheimer's disease
CDK2,CDKN1A,P24941,P38936,Alzheimer's disease
CDK2,CHEMBL3038463,P24941,P38936 P31749,Alzheimer's disease
CHEMBL4888454,CHEMBL4523636,P24941 P24863,P20248 Q00537,Alzheimer's disease
CHEMBL4888454,CHEMBL3038469,P24941 P24863,P24941 P20248,Alzheimer's disease
CHEMBL4888454,CCNA2,P24941 P24863,P20248,Alzheimer's disease
CHEMBL4888454,CHEMBL2094128,P24941 P24863,P78396 P24941 P20248,Alzheimer's disease
CHEMBL4523633,CHEMBL4523636,P24941 O96020,P20248 Q00537,Alzheimer's disease
CHEMBL4523633,CHEMBL3038469,P24941 O96020,P24941 P20248,Alzheimer's disease
CHEMBL4523633,CCNA2,P24941 O96020,P20248,Alzheimer's disease
CHEMBL4523633,CHEMBL2094128,P24941 O96020,P78396 P24941 P20248,Alzheimer's disease
CHEMBL4106153,CHEMBL4523636,P24941,P20248 Q00537,Alzheimer's disease
CHEMBL4106153,CHEMBL3038469,P24941,P24941 P20248,Alzheimer's disease
CHEMBL4106153,CCNA2,P24941,P20248,Alzheimer's disease
CHEMBL4106153,CHEMBL2094128,P24941,P78396 P24941 P20248,Alzheimer's disease
CHEMBL4106152,CHEMBL4523636,P24941,P20248 Q00537,Alzheimer's disease
CHEMBL4106152,CHEMBL3038469,P24941,P24941 P20248,Alzheimer's disease
CHEMBL4106152,CCNA2,P24941,P20248,Alzheimer's disease
CHEMBL4106152,CHEMBL2094128,P24941,P78396 P24941 P20248,Alzheimer's disease
CHEMBL3038470,CHEMBL4523636,P24941 P78396,P20248 Q00537,Alzheimer's disease
CHEMBL3038470,CHEMBL3038469,P24941 P78396,P24941 P20248,Alzheimer's disease
CHEMBL3038470,CCNA2,P24941 P78396,P20248,Alzheimer's disease
CHEMBL3038470,CHEMBL2094128,P24941 P78396,P78396 P24941 P20248,Alzheimer's disease
CHEMBL3038469,CHEMBL4523636,P24941 P20248,P20248 Q00537,Alzheimer's disease
CHEMBL3038469,CCNA2,P24941 P20248,P20248,Alzheimer's disease
CHEMBL3038469,CHEMBL2094128,P24941 P20248,P78396 P24941 P20248,Alzheimer's disease
CDK2,CHEMBL4523636,P24941,P20248 Q00537,Alzheimer's disease
CDK2,CHEMBL3038469,P24941,P24941 P20248,Alzheimer's disease
CDK2,CCNA2,P24941,P20248,Alzheimer's disease
CDK2,CHEMBL2094128,P24941,P78396 P24941 P20248,Alzheimer's disease
