Prot_A,Prot_B,uniprotID_Prot_A,uniprotID_Prot_B,Disease
ATP5H,ATP5F1,A0PJH2,P24539,Alzheimer's disease
UQCRFS1,MPC2,P47985,O95563,Alzheimer's disease
UQCRFS1,ATP5F1,P47985,P24539,Alzheimer's disease
UQCRFS1,NDUFA12,P47985,Q9UI09,Alzheimer's disease
PDP2,PDP1,Q9P2J9,Q9P0J1,Alzheimer's disease
COX5A,SLC25A48,P20674,Q6ZT89,Alzheimer's disease
COX5A,SLC25A45,P20674,Q8N413,Alzheimer's disease
COX5A,MPC1,P20674,Q9Y5U8,Alzheimer's disease
COX5A,SLC25A20,P20674,O43772,Alzheimer's disease
COX5A,MPC2,P20674,O95563,Alzheimer's disease
COX5A,ATP5L2,P20674,Q7Z4Y8,Alzheimer's disease
COX5A,ATP5F1,P20674,P24539,Alzheimer's disease
COX5A,NDUFA12,P20674,Q9UI09,Alzheimer's disease
SLC25A20,ATP5F1,O43772,P24539,Alzheimer's disease
SLC25A20,UQCRB,O43772,P14927,Alzheimer's disease
SLC25A20,MPC2,O43772,O95563,Alzheimer's disease
NDUFA12,MPC1,Q9UI09,Q9Y5U8,Alzheimer's disease
NDUFA12,MPC2,Q9UI09,O95563,Alzheimer's disease
NDUFA12,ATP5L2,Q9UI09,Q7Z4Y8,Alzheimer's disease
NDUFA12,ATP5F1,Q9UI09,P24539,Alzheimer's disease
NDUFA12,UQCRB,Q9UI09,P14927,Alzheimer's disease
MPC1,ATP5F1,Q9Y5U8,P24539,Alzheimer's disease
MPC1,NDUFS2,Q9Y5U8,O75306,Alzheimer's disease
MPC1,MPC2,Q9Y5U8,O95563,Alzheimer's disease
MPC2,TIMM17B,O95563,O60830,Alzheimer's disease
MPC2,SLC25A48,O95563,Q6ZT89,Alzheimer's disease
MPC2,SLC25A45,O95563,Q8N413,Alzheimer's disease
MPC2,NDUFS2,O95563,O75306,Alzheimer's disease
MPC2,ATP5L2,O95563,Q7Z4Y8,Alzheimer's disease
MPC2,UQCRB,O95563,P14927,Alzheimer's disease
MPC2,ATP5F1,O95563,P24539,Alzheimer's disease
NDUFS2,ATP5L2,O75306,Q7Z4Y8,Alzheimer's disease
NDUFS2,ATP5F1,O75306,P24539,Alzheimer's disease
ATP5F1,SLC25A48,P24539,Q6ZT89,Alzheimer's disease
ATP5F1,SLC25A45,P24539,Q8N413,Alzheimer's disease
ATP5F1,UQCRB,P24539,P14927,Alzheimer's disease
ATP5F1,ATP5L2,P24539,Q7Z4Y8,Alzheimer's disease
SLC25A45,UQCRB,Q8N413,P14927,Alzheimer's disease
SLC25A48,UQCRB,Q6ZT89,P14927,Alzheimer's disease
GNB3,PDE1A,P16520,P54750,Alzheimer's disease
GNB3,PDE1B,P16520,Q01064,Alzheimer's disease
GNB3,PDE1C,P16520,Q14123,Alzheimer's disease
GNB3,GNAT3,P16520,A8MTJ3,Alzheimer's disease
PDE1B,NCALD,Q01064,P61601,Alzheimer's disease
PDE1B,ADCY3,Q01064,O60266,Alzheimer's disease
PDE1B,ADCY8,Q01064,P40145,Alzheimer's disease
PDE1B,CALM3,Q01064,P0DP25,Alzheimer's disease
PDE1B,CALM1,Q01064,P0DP23,Alzheimer's disease
PDE1B,GNAT3,Q01064,A8MTJ3,Alzheimer's disease
PDE1B,GNG13,Q01064,Q9P2W3,Alzheimer's disease
PDE1B,ADCY5,Q01064,O95622,Alzheimer's disease
PDE1B,APRT,Q01064,P07741,Alzheimer's disease
PDE1B,AK3,Q01064,Q9UIJ7,Alzheimer's disease
PDE1B,CALM2,Q01064,P0DP24,Alzheimer's disease
PDE1B,DCK,Q01064,P27707,Alzheimer's disease
PDE1B,ADSL,Q01064,P30566,Alzheimer's disease
PDE1B,ADK,Q01064,P55263,Alzheimer's disease
GNG13,ADCY8,Q9P2W3,P40145,Alzheimer's disease
GNG13,PDE1C,Q9P2W3,Q14123,Alzheimer's disease
GNG13,PDE1A,Q9P2W3,P54750,Alzheimer's disease
GNG13,ADCY3,Q9P2W3,O60266,Alzheimer's disease
GNG13,GNAT3,Q9P2W3,A8MTJ3,Alzheimer's disease
ADCY3,CALM2,O60266,P0DP24,Alzheimer's disease
ADCY3,GNAT3,O60266,A8MTJ3,Alzheimer's disease
ADCY3,PDE1A,O60266,P54750,Alzheimer's disease
ADCY3,PDE1C,O60266,Q14123,Alzheimer's disease
CALM2,ADCY5,P0DP24,O95622,Alzheimer's disease
CALM2,PDE1C,P0DP24,Q14123,Alzheimer's disease
CALM2,PDE1A,P0DP24,P54750,Alzheimer's disease
ADCY8,GNAT3,P40145,A8MTJ3,Alzheimer's disease
ADCY8,PDE1A,P40145,P54750,Alzheimer's disease
ADCY8,PDE1C,P40145,Q14123,Alzheimer's disease
ADK,PDE1A,P55263,P54750,Alzheimer's disease
ADK,PDE1C,P55263,Q14123,Alzheimer's disease
DCK,PDE1C,P27707,Q14123,Alzheimer's disease
DCK,PDE1A,P27707,P54750,Alzheimer's disease
CALM3,PDE1C,P0DP25,Q14123,Alzheimer's disease
CALM3,PDE1A,P0DP25,P54750,Alzheimer's disease
CALM1,PDE1C,P0DP23,Q14123,Alzheimer's disease
CALM1,PDE1A,P0DP23,P54750,Alzheimer's disease
APRT,PDE1A,P07741,P54750,Alzheimer's disease
APRT,PDE1C,P07741,Q14123,Alzheimer's disease
AK3,PDE1A,Q9UIJ7,P54750,Alzheimer's disease
AK3,PDE1C,Q9UIJ7,Q14123,Alzheimer's disease
NCALD,PDE1C,P61601,Q14123,Alzheimer's disease
NCALD,PDE1A,P61601,P54750,Alzheimer's disease
PDE1C,GNAT3,Q14123,A8MTJ3,Alzheimer's disease
PDE1C,ADCY5,Q14123,O95622,Alzheimer's disease
PDE1C,ADSL,Q14123,P30566,Alzheimer's disease
GNAT3,ADCY5,A8MTJ3,O95622,Alzheimer's disease
GNAT3,PDE1A,A8MTJ3,P54750,Alzheimer's disease
PDE1A,ADCY5,P54750,O95622,Alzheimer's disease
PDE1A,ADSL,P54750,P30566,Alzheimer's disease
GUCY2F,PDE9A,P51841,O76083,Alzheimer's disease
GUCY2D,PDE9A,Q02846,O76083,Alzheimer's disease
ADCY3,PDE9A,O60266,O76083,Alzheimer's disease
GUCY2C,PDE9A,P25092,O76083,Alzheimer's disease
ADCY8,PDE9A,P40145,O76083,Alzheimer's disease
PDE9A,ADCY4,O76083,Q8NFM4,Alzheimer's disease
PDE9A,ADCY2,O76083,Q08462,Alzheimer's disease
PDE9A,ADCY6,O76083,O43306,Alzheimer's disease
PDE9A,ADCY7,O76083,P51828,Alzheimer's disease
PDE9A,NPR2,O76083,P20594,Alzheimer's disease
PDE9A,ADCY1,O76083,Q08828,Alzheimer's disease
PDE9A,ADCY9,O76083,O60503,Alzheimer's disease
PDE9A,TRIM32,O76083,Q13049,Alzheimer's disease
PDE9A,ADCY5,O76083,O95622,Alzheimer's disease
PDE9A,NPR1,O76083,P16066,Alzheimer's disease
PDE9A,ADCY10,O76083,Q96PN6,Alzheimer's disease
PDE9A,PHYHIPL,O76083,Q96FC7,Alzheimer's disease
AMPD2,PDE10A,Q01433,Q9Y233,Alzheimer's disease
AMPD2,PDE11A,Q01433,Q9HCR9,Alzheimer's disease
AMPD2,PDE8A,Q01433,O60658,Alzheimer's disease
AMPD2,PDE8B,Q01433,O95263,Alzheimer's disease
PDE8B,ADCY10,O95263,Q96PN6,Alzheimer's disease
PDE8B,ADCY8,O95263,P40145,Alzheimer's disease
PDE8B,ADCY7,O95263,P51828,Alzheimer's disease
PDE8B,ADCY2,O95263,Q08462,Alzheimer's disease
PDE8B,ADCY9,O95263,O60503,Alzheimer's disease
PDE8B,ADCY4,O95263,Q8NFM4,Alzheimer's disease
PDE8B,AK2,O95263,P54819,Alzheimer's disease
PDE8B,ADCY5,O95263,O95622,Alzheimer's disease
PDE8B,PDE11A,O95263,Q9HCR9,Alzheimer's disease
PDE8B,AMPD3,O95263,Q01432,Alzheimer's disease
PDE8B,PDE10A,O95263,Q9Y233,Alzheimer's disease
PDE8B,PDE8A,O95263,O60658,Alzheimer's disease
PDE8B,ADSL,O95263,P30566,Alzheimer's disease
PDE8B,APRT,O95263,P07741,Alzheimer's disease
PDE8B,AK3,O95263,Q9UIJ7,Alzheimer's disease
PDE8B,DCK,O95263,P27707,Alzheimer's disease
PDE8B,ADK,O95263,P55263,Alzheimer's disease
PDE11A,AK2,Q9HCR9,P54819,Alzheimer's disease
PDE11A,AMPD3,Q9HCR9,Q01432,Alzheimer's disease
PDE11A,PDE8A,Q9HCR9,O60658,Alzheimer's disease
PDE11A,ADCY4,Q9HCR9,Q8NFM4,Alzheimer's disease
PDE11A,ADCY7,Q9HCR9,P51828,Alzheimer's disease
PDE11A,ADCY2,Q9HCR9,Q08462,Alzheimer's disease
PDE11A,ADCY5,Q9HCR9,O95622,Alzheimer's disease
PDE11A,ADCY8,Q9HCR9,P40145,Alzheimer's disease
PDE11A,ADCY9,Q9HCR9,O60503,Alzheimer's disease
PDE11A,ADCY10,Q9HCR9,Q96PN6,Alzheimer's disease
PDE11A,APRT,Q9HCR9,P07741,Alzheimer's disease
PDE11A,AK3,Q9HCR9,Q9UIJ7,Alzheimer's disease
PDE11A,DCK,Q9HCR9,P27707,Alzheimer's disease
PDE11A,ADK,Q9HCR9,P55263,Alzheimer's disease
PDE11A,ADSL,Q9HCR9,P30566,Alzheimer's disease
ADCY8,PDE8A,P40145,O60658,Alzheimer's disease
ADCY8,PDE10A,P40145,Q9Y233,Alzheimer's disease
ADK,PDE10A,P55263,Q9Y233,Alzheimer's disease
ADK,PDE8A,P55263,O60658,Alzheimer's disease
DCK,PDE10A,P27707,Q9Y233,Alzheimer's disease
DCK,PDE8A,P27707,O60658,Alzheimer's disease
ADCY9,PDE10A,O60503,Q9Y233,Alzheimer's disease
ADCY9,PDE8A,O60503,O60658,Alzheimer's disease
PDE8A,AK2,O60658,P54819,Alzheimer's disease
PDE8A,AMPD3,O60658,Q01432,Alzheimer's disease
PDE8A,ADCY2,O60658,Q08462,Alzheimer's disease
PDE8A,ADCY4,O60658,Q8NFM4,Alzheimer's disease
PDE8A,ADCY5,O60658,O95622,Alzheimer's disease
PDE8A,ADCY10,O60658,Q96PN6,Alzheimer's disease
PDE8A,ADCY7,O60658,P51828,Alzheimer's disease
PDE8A,PDE10A,O60658,Q9Y233,Alzheimer's disease
PDE8A,ADSL,O60658,P30566,Alzheimer's disease
PDE8A,APRT,O60658,P07741,Alzheimer's disease
PDE8A,AK3,O60658,Q9UIJ7,Alzheimer's disease
ADCY4,PDE10A,Q8NFM4,Q9Y233,Alzheimer's disease
ADCY4,PRKAR1A,Q8NFM4,P10644,Alzheimer's disease
ADCY2,PDE10A,Q08462,Q9Y233,Alzheimer's disease
AK2,PDE10A,P54819,Q9Y233,Alzheimer's disease
ADCY10,PDE10A,Q96PN6,Q9Y233,Alzheimer's disease
APRT,PDE10A,P07741,Q9Y233,Alzheimer's disease
AK3,PDE10A,Q9UIJ7,Q9Y233,Alzheimer's disease
PRKAR1A,ADCY7,P10644,P51828,Alzheimer's disease
ADCY7,PDE10A,P51828,Q9Y233,Alzheimer's disease
AMPD3,PDE10A,Q01432,Q9Y233,Alzheimer's disease
ADCY5,PDE10A,O95622,Q9Y233,Alzheimer's disease
PDE10A,ADSL,Q9Y233,P30566,Alzheimer's disease
ADCY3,ENPP1,O60266,P22413,Alzheimer's disease
ADCY3,PDE10A,O60266,Q9Y233,Alzheimer's disease
ADCY3,PDE7B,O60266,Q9NP56,Alzheimer's disease
ADCY8,ENPP1,P40145,P22413,Alzheimer's disease
ADCY8,PDE7B,P40145,Q9NP56,Alzheimer's disease
ADK,PDE7B,P55263,Q9NP56,Alzheimer's disease
DCK,PDE7B,P27707,Q9NP56,Alzheimer's disease
ADCY9,ENPP1,O60503,P22413,Alzheimer's disease
ADCY9,PDE7B,O60503,Q9NP56,Alzheimer's disease
ADCY1,ENPP1,Q08828,P22413,Alzheimer's disease
ADCY1,PDE7B,Q08828,Q9NP56,Alzheimer's disease
ADCY1,PDE10A,Q08828,Q9Y233,Alzheimer's disease
PDE7B,PDE10A,Q9NP56,Q9Y233,Alzheimer's disease
PDE7B,ENPP1,Q9NP56,P22413,Alzheimer's disease
PDE7B,ADCY6,Q9NP56,O43306,Alzheimer's disease
PDE7B,ADCY4,Q9NP56,Q8NFM4,Alzheimer's disease
PDE7B,ADCY5,Q9NP56,O95622,Alzheimer's disease
PDE7B,ADCY2,Q9NP56,Q08462,Alzheimer's disease
PDE7B,ADCY10,Q9NP56,Q96PN6,Alzheimer's disease
PDE7B,ADCY7,Q9NP56,P51828,Alzheimer's disease
PDE7B,APRT,Q9NP56,P07741,Alzheimer's disease
PDE7B,AK3,Q9NP56,Q9UIJ7,Alzheimer's disease
PDE7B,ADSL,Q9NP56,P30566,Alzheimer's disease
ADCY6,ENPP1,O43306,P22413,Alzheimer's disease
ADCY6,PDE10A,O43306,Q9Y233,Alzheimer's disease
ADCY4,ENPP1,Q8NFM4,P22413,Alzheimer's disease
ADCY2,ENPP1,Q08462,P22413,Alzheimer's disease
ENPP1,ADCY7,P22413,P51828,Alzheimer's disease
ENPP1,ADCY10,P22413,Q96PN6,Alzheimer's disease
ENPP1,PDE10A,P22413,Q9Y233,Alzheimer's disease
ENPP1,ADCY5,P22413,O95622,Alzheimer's disease
ENPP1,AK3,P22413,Q9UIJ7,Alzheimer's disease
ADCY3,PDE4C,O60266,Q08493,Alzheimer's disease
ADCY3,PRKACG,O60266,P22612,Alzheimer's disease
ADCY3,PRKACA,O60266,P17612,Alzheimer's disease
ADCY3,PRKACB,O60266,P22694,Alzheimer's disease
ADCY8,PDE4C,P40145,Q08493,Alzheimer's disease
ADK,PDE4C,P55263,Q08493,Alzheimer's disease
DCK,PDE4C,P27707,Q08493,Alzheimer's disease
ADCY9,PDE4C,O60503,Q08493,Alzheimer's disease
ADCY1,PDE4C,Q08828,Q08493,Alzheimer's disease
ADCY1,PRKACG,Q08828,P22612,Alzheimer's disease
ADCY1,PRKACA,Q08828,P17612,Alzheimer's disease
ADCY1,PRKACB,Q08828,P22694,Alzheimer's disease
PRKACA,PDE4C,P17612,Q08493,Alzheimer's disease
PRKACA,ADCY2,P17612,Q08462,Alzheimer's disease
ADCY6,PDE4C,O43306,Q08493,Alzheimer's disease
ADCY4,PRKACG,Q8NFM4,P22612,Alzheimer's disease
ADCY4,PDE4C,Q8NFM4,Q08493,Alzheimer's disease
ADCY2,PDE4C,Q08462,Q08493,Alzheimer's disease
ADCY2,PRKACB,Q08462,P22694,Alzheimer's disease
ADCY2,PRKACG,Q08462,P22612,Alzheimer's disease
PDE4C,ENPP1,Q08493,P22413,Alzheimer's disease
PDE4C,PRKACG,Q08493,P22612,Alzheimer's disease
PDE4C,ADCY7,Q08493,P51828,Alzheimer's disease
PDE4C,PRKACB,Q08493,P22694,Alzheimer's disease
PDE4C,ADCY10,Q08493,Q96PN6,Alzheimer's disease
PDE4C,ADCY5,Q08493,O95622,Alzheimer's disease
PDE4C,APRT,Q08493,P07741,Alzheimer's disease
PDE4C,ADSL,Q08493,P30566,Alzheimer's disease
PDE4C,AK3,Q08493,Q9UIJ7,Alzheimer's disease
CFTR,ATP2A2,P13569,P16615,Alzheimer's disease
CFTR,PRKACA,P13569,P17612,Alzheimer's disease
ADCY3,PDE3B,O60266,Q13370,Alzheimer's disease
ADCY3,PDE3A,O60266,Q14432,Alzheimer's disease
PDE3B,NPR2,Q13370,P20594,Alzheimer's disease
PDE3B,GUCY1A2,Q13370,P33402,Alzheimer's disease
PDE3B,ADCY4,Q13370,Q8NFM4,Alzheimer's disease
PDE3B,PRKACA,Q13370,P17612,Alzheimer's disease
PDE3B,ADCY6,Q13370,O43306,Alzheimer's disease
PDE3B,ADCY5,Q13370,O95622,Alzheimer's disease
PDE3B,ADCY7,Q13370,P51828,Alzheimer's disease
PDE3B,ADSL,Q13370,P30566,Alzheimer's disease
PDE3B,APRT,Q13370,P07741,Alzheimer's disease
PDE3B,AK3,Q13370,Q9UIJ7,Alzheimer's disease
PDE3B,ADK,Q13370,P55263,Alzheimer's disease
PDE3B,DCK,Q13370,P27707,Alzheimer's disease
PDE3B,PDE3A,Q13370,Q14432,Alzheimer's disease
GUCY1A2,PDE3A,P33402,Q14432,Alzheimer's disease
ADCY8,PDE3A,P40145,Q14432,Alzheimer's disease
ADK,PDE3A,P55263,Q14432,Alzheimer's disease
DCK,PDE3A,P27707,Q14432,Alzheimer's disease
PRKACA,PDE3A,P17612,Q14432,Alzheimer's disease
ADCY6,PDE3A,O43306,Q14432,Alzheimer's disease
ADCY4,PDE3A,Q8NFM4,Q14432,Alzheimer's disease
NPR2,PDE3A,P20594,Q14432,Alzheimer's disease
PDE3A,ADCY7,Q14432,P51828,Alzheimer's disease
PDE3A,ADCY5,Q14432,O95622,Alzheimer's disease
PDE3A,AK3,Q14432,Q9UIJ7,Alzheimer's disease
PDE3A,APRT,Q14432,P07741,Alzheimer's disease
PDE3A,ADSL,Q14432,P30566,Alzheimer's disease
AKIRIN2,AKIRIN1,Q53H80,Q9H9L7,Alzheimer's disease
CHEMBL4523640,GABRR2,P47870 P18507 P48169,P28476,Alzheimer's disease
CHEMBL4523639,GABRR2,P48169 O14764 P18505,P28476,Alzheimer's disease
CHEMBL4296046,GABRR2,P47870 P48169 O14764,P28476,Alzheimer's disease
CHEMBL4106157,GABRR2,P28472 P48169 Q06278,P28476,Alzheimer's disease
CHEMBL3430899,GABRR2,P28472 P48169 O14764,P28476,Alzheimer's disease
GABRA4,GABRR2,P48169,P28476,Alzheimer's disease
CHEMBL2111366,GABRR2,P18507 P28472 P48169,P28476,Alzheimer's disease
CHEMBL4523640,GABRR3,P47870 P18507 P48169,A8MPY1,Alzheimer's disease
CHEMBL4523639,GABRR3,P48169 O14764 P18505,A8MPY1,Alzheimer's disease
CHEMBL4296046,GABRR3,P47870 P48169 O14764,A8MPY1,Alzheimer's disease
CHEMBL4106157,GABRR3,P28472 P48169 Q06278,A8MPY1,Alzheimer's disease
CHEMBL3430899,GABRR3,P28472 P48169 O14764,A8MPY1,Alzheimer's disease
GABRA4,GABRR3,P48169,A8MPY1,Alzheimer's disease
CHEMBL2111366,GABRR3,P18507 P28472 P48169,A8MPY1,Alzheimer's disease
CHEMBL4523640,GABRR1,P47870 P18507 P48169,P24046,Alzheimer's disease
CHEMBL4523639,GABRR1,P48169 O14764 P18505,P24046,Alzheimer's disease
CHEMBL4296046,GABRR1,P47870 P48169 O14764,P24046,Alzheimer's disease
CHEMBL4106157,GABRR1,P28472 P48169 Q06278,P24046,Alzheimer's disease
CHEMBL3430899,GABRR1,P28472 P48169 O14764,P24046,Alzheimer's disease
GABRA4,GABRR1,P48169,P24046,Alzheimer's disease
CHEMBL2111366,GABRR1,P18507 P28472 P48169,P24046,Alzheimer's disease
CHEMBL3885578,GABRR2,P28472 Q16445,P28476,Alzheimer's disease
GABRA6,GABRR2,Q16445,P28476,Alzheimer's disease
