Title,PhaseScreenScore
CJ_20E,0.283
LA_47Z,0.282
Youn_9,0.282
LA_51Z,0.282
LA_44Z,0.282
LA_57Z,0.282
LA_60Z,0.282
LA_27E,0.281
LA_27Z,0.281
LA_139Z,0.281
LA_41Z,0.281
Youn_52,0.28
LA_31E,0.28
LA_31Z,0.28
LA_47E,0.28
CJ_4,0.28
LA_44E,0.28
LA_139E,0.279
Elena_1,0.279
LA_41E,0.279
Sara-2_128,0.279
Sara-2_120,0.278
Sara-2_71,0.278
LA_52S,0.277
LA_51E,0.277
LA_57E,0.277
LA_60E,0.277
LA_39S,0.276
Sara-2_113,0.275
LA_52R,0.268
LA_95,0.267
Migu_9,0.261
RA-27R,0.26
RA-27S,0.26
Pila_P21,0.26
LA_39R,0.256
LA_141,0.256
Pila_L13,0.255
RA-26R,0.252
LA_48R,0.249
RA-26S,0.247
Pila_ACJ,0.216
ePharma_5XAF_84F,
My_185,1
My_185,1
My_323,1
Laug_74,1
My_253,1
My_112P1,1
My_158,1
My_302,1
My_263,1
My_294,1
Rafa_18-22,1
NMAR_8,1
My_341,0.999
Laug_18,0.999
My_260,0.999
My_324,0.999
My_25,0.999
Rafa_18-07,0.999
Laug_105,0.999
My_296,0.999
Laug_19,0.999
My_99,0.999
My_223,0.999
My_92A1,0.999
My_141,0.999
Rafa_18-21,0.999
Laug_9,0.999
My_260,0.999
My_130,0.999
My_267,0.999
My_267,0.999
My_418,0.998
My_354,0.998
My_20,0.998
My_115P1,0.998
My_76,0.998
My_194,0.998
My_315,0.998
Alex_11-11B,0.998
My_194,0.998
My_404,0.998
My_179,0.998
My_270-281B,0.998
My_167,0.998
Dani_15,0.998
My_96,0.998
My_297,0.998
My_3E,0.998
My_29,0.998
My_223,0.998
My_264,0.998
My_264,0.998
My_415,0.998
My_360,0.997
NMAR_2,0.997
My_247,0.997
Raul_7,0.997
My_91,0.997
My_173,0.997
My_35,0.997
My_244,0.997
My_335B,0.997
My_211,0.997
Laug_60,0.997
My_24P3,0.997
My_128,0.997
My_114,0.997
My_97,0.997
My_98,0.997
My_98,0.997
My_261,0.997
My_327B,0.997
My_249,0.997
My_335,0.997
My_93,0.997
My_99,0.997
NMAR_4,0.996
My_380,0.996
My_79,0.996
Laug_75,0.996
Jose_15,0.996
My_289,0.995
Laug_1,0.995
My_349,0.995
My_209,0.995
My_97,0.995
My_169,0.995
My_246,0.995
My_9G,0.995
My_237,0.995
My_33,0.994
My_183,0.994
My_11,0.994
My_374,0.994
My_256,0.994
My_282,0.994
My_84B,0.994
My_90,0.994
My_316,0.994
Laug_99,0.994
Laug_76,0.994
My_180,0.994
My_403,0.994
Jose_10,0.994
My_186,0.994
My_311,0.994
Laug_17,0.993
My_191,0.993
My_43P3,0.993
My_297,0.993
My_172,0.993
My_142,0.993
My_1,0.993
My_52,0.993
NMAR_10,0.993
My_326,0.993
Laug_78,0.993
My_263,0.993
My_168,0.993
My_308,0.993
My_425,0.993
My_417,0.993
My_245,0.993
My_275,0.993
My_412,0.992
My_8,0.992
NMAR_6,0.992
NMAR_12,0.992
My_359,0.992
My_3,0.992
Laug_72,0.992
My_275,0.992
My_9,0.992
NMAR_13,0.992
My_192,0.992
My_378,0.992
My_232,0.991
My_280B,0.991
My_93,0.991
My_175,0.991
My_170,0.991
My_12,0.991
My_259,0.99
My_27,0.99
Laug_80,0.99
My_153,0.99
My_27,0.99
My_30,0.99
My_10,0.989
My_136,0.989
My_422,0.989
My_255,0.989
My_310,0.989
Laug_83,0.989
My_73,0.989
My_292,0.988
My_115,0.988
My_321,0.988
My_131,0.988
My_254,0.988
My_243,0.987
My_DANI8,0.987
My_32,0.987
My_174,0.987
Raul_10,0.987
My_288,0.987
Sara_F5-8,0.987
Jose_T24-30,0.987
My_188,0.987
My_188,0.987
Laug_88,0.987
My_159,0.986
My_197,0.986
My_111,0.986
My_111,0.986
My_43,0.986
My_23,0.985
My_26,0.985
My_276,0.985
My_316,0.985
My_21P4,0.985
My_376,0.985
My_287,0.985
My_419,0.984
My_322,0.984
My_160,0.984
Laug_82,0.984
My_84,0.984
Laug_20,0.984
My_322,0.984
Dani_8,0.983
My_295,0.983
My_309,0.983
My_236,0.982
My_236,0.982
My_313,0.982
My_310,0.982
My_254,0.982
NMAR_7,0.982
Laug_67,0.982
My_390,0.982
NMAR_19,0.981
My_271,0.981
My_320,0.981
My_257,0.981
My_30F,0.98
Sara_R35,0.98
Rafa_18-19,0.98
My_DANI10,0.979
My_389,0.979
My_363,0.979
My_308,0.979
My_193P2,0.979
My_321,0.979
My_242,0.978
My_313,0.978
Alex_14B,0.978
My_155,0.977
My_411,0.977
My_240,0.977
My_104,0.977
My_332,0.977
My_31,0.976
My_283,0.976
My_405,0.976
My_317,0.976
My_21P3,0.976
My_307,0.975
My_358,0.975
My_87,0.975
Jose_13,0.975
My_204A3,0.975
Jose_P6-7,0.975
Rafa_18-28,0.975
My_390,0.974
Laug_93,0.974
Yaiza_17,0.974
My_350,0.974
My_399,0.974
My_426,0.973
Jose_29,0.973
My_311,0.973
My_352,0.972
My_359,0.972
My_288,0.972
My_357,0.971
NMAR_11,0.97
Laug_55,0.97
My_286,0.97
My_381,0.97
My_265,0.97
My_40A1,0.97
My_193P3,0.969
My_122,0.969
My_391,0.968
My_117,0.967
My_373,0.967
My_178,0.966
Raul_8,0.966
My_391,0.966
My_402,0.966
My_328,0.965
My_46,0.963
Laug_22,0.963
My_351,0.963
My_105,0.962
My_105,0.962
My_370,0.962
My_366,0.961
Jose_12,0.961
My_371,0.96
My_213,0.959
Dani_14,0.959
Jose_S14-17,0.958
My_193P1,0.958
My_406,0.958
Laug_59,0.957
My_279,0.957
My_339,0.957
My_395,0.956
NMAR_14,0.956
Laug_68,0.956
Laug_56,0.955
Laug_94,0.955
My_305,0.954
My_361,0.954
My_24P1,0.954
My_204A3,0.952
Laug_2,0.952
My_377,0.951
Raul_9,0.949
Pila_P22,0.949
Jose_V11-18,0.948
My_408,0.948
My_89,0.947
My_281,0.947
My_204A1,0.947
My_88,0.947
My_88,0.947
Laug_95,0.946
Alex_15,0.945
My_337,0.945
My_319,0.944
My_233,0.944
My_274,0.943
My_274,0.943
My_369,0.943
Albe_1,0.942
My_303,0.942
Yaiza_19,0.942
My_407,0.941
My_135,0.941
My_85,0.939
My_181,0.938
My_133,0.938
My_162,0.937
My_362,0.936
My_278,0.936
My_292,0.936
My_326B,0.936
Rafa_18-36,0.936
Laug_65,0.936
My_148P2,0.935
My_414,0.935
Rafa_18-25,0.934
Laug_92,0.933
Laug_89,0.933
Rafa_18-14,0.933
My_38A1,0.932
My_305,0.931
Albe_10,0.93
My_410,0.929
My_304,0.929
My_356,0.927
My_330,0.927
My_303,0.926
Raul_11,0.925
My_367,0.925
Laug_85,0.924
My_421,0.923
My_304,0.923
My_306,0.923
Dani_10,0.921
My_110,0.921
My_365,0.916
My_382,0.915
My_420,0.915
My_331,0.912
My_300,0.912
My_16,0.912
My_342,0.911
My_372,0.91
Laug_84,0.908
My_177,0.907
My_290,0.906
Migu_11,0.903
Pila_O44,0.903
My_164,0.901
Sara_L19-31,0.9
Pila_35,0.899
My_394,0.898
Albe_5,0.893
My_238,0.893
Ana_R10,0.892
My_195,0.891
My_400,0.891
NMAR_17,0.89
Pila_30,0.89
My_347,0.889
Pila_36,0.889
My_124,0.888
My_293,0.888
My_118,0.887
Migu_10,0.886
My_42A1,0.885
My_102,0.885
My_176,0.885
My_306,0.884
My_301,0.882
My_148P1,0.881
Pila_R62,0.881
My_DANI11,0.88
My_312,0.88
Dani_12,0.88
My_63trim,0.879
My_375,0.879
Sara_J36-45,0.876
My_269,0.876
Dani_11,0.875
My_189,0.875
My_197,0.875
Ana_R5,0.874
Pila_R54,0.874
My_120,0.873
My_393,0.873
My_293,0.872
My_189,0.872
Pila_R60,0.871
My_63C,0.87
Pila_38,0.87
Raul_19,0.87
My_42,0.87
Pila_N13,0.869
Laug_77,0.868
My_379,0.868
Sara_R43,0.866
Sara_R48,0.864
My_388,0.864
Dani_12S,0.862
My_36,0.861
CJ_5,0.86
Jose_W13-16,0.86
My_307,0.859
CJ_8,0.859
My_387,0.859
My_355,0.859
CJ_11,0.859
Youn_18,0.858
Rafa_55,0.858
RA-23,0.858
My_368P2,0.858
CJ_2,0.858
RA-30,0.858
Pila_AC19,0.858
My_190,0.858
Sara_R30,0.858
My_190,0.858
My_119,0.857
RA-22,0.857
Andrea-2_4,0.857
Pila_AA12,0.857
My_392,0.857
RA_79Z,0.856
Rome_2,0.856
Youn_100,0.856
Rafa_65,0.856
CJ_18,0.856
LA_148Z,0.854
My_63,0.854
My_113P1,0.854
RA-19,0.854
My_145,0.853
CA-A2,0.853
Youn_47,0.853
Pila_39,0.852
Youn_51,0.852
CA-E2,0.852
LA_32,0.852
Sara-2_87,0.852
LA_53,0.852
Pila_ACF47,0.852
RA_46,0.852
My_161,0.852
LA_144,0.852
CA-C2,0.851
RA_45,0.851
Rafa_RPO91A,0.851
Pila_R53,0.851
My_DANI12S,0.851
Pila_15,0.851
Andrea_14E,0.851
Pila_R14,0.851
LA_127,0.85
Ruth_2B,0.85
LA_54,0.85
LA_34,0.85
LA_134,0.85
LA_75,0.85
My_69A5,0.85
Rafa_35,0.85
LA_137,0.85
LA_140,0.849
Rafa_3B,0.849
Youn_4crist,0.849
LA_49,0.849
Andrea_9Z,0.849
LA_28,0.849
Pila_25,0.849
LA_131,0.849
CJ_22,0.849
Andrea_6,0.849
Rafa_RPO95C,0.848
LA_58,0.848
RA-34,0.848
LA_128,0.848
LA_45,0.848
LA_129,0.848
Pila_R132,0.848
LA_38,0.848
LA_40,0.848
LA_55,0.848
LA_42,0.848
LA_98,0.847
RA_75,0.847
LA_126,0.847
LA_25,0.847
LA_130,0.847
Pila_O72,0.847
LA_36,0.847
LA_72,0.846
Pila_21,0.846
LA_104,0.846
LA_107,0.846
Pila_R22,0.846
LA_120,0.846
RA_58,0.846
LA_94,0.845
LA_61,0.845
LA_125,0.845
Sara-2_70,0.845
My_19,0.845
Pila_ACK,0.845
LA_93,0.845
CA-B2,0.845
Youn_95,0.845
CA-D2,0.845
LA_84,0.845
CA-F2,0.844
Andrea-2_9E,0.844
Andrea_9E,0.844
LA_87,0.844
LA_64,0.844
My_401,0.844
Sara_J-10-18,0.844
Pila_AF14,0.843
Andrea_14Z,0.843
RA_66,0.842
My_132,0.842
My_399,0.842
My_113P4,0.842
Pila_16,0.842
Andrea-2_14Z,0.84
CA-C3S,0.84
RA_80Z,0.84
RA_78,0.839
My_291,0.839
My_338,0.839
Sara_R29,0.839
Sara-2_120,0.839
My_384,0.839
Sara-2_117,0.839
My_69A3,0.838
My_291,0.838
Andrea_12,0.837
RA_77,0.837
Sara-2_107,0.837
Pila_ACL,0.837
Sara-2_122,0.837
My_123,0.837
Laug_66,0.836
Andrea-2_9Z,0.836
Andrea_11,0.836
Andrea-2_11,0.836
Youn_19,0.835
Pila_R61,0.835
CA-B3R,0.835
My_121,0.834
Pila_9,0.834
My_300,0.833
My_364,0.833
Pila_N20,0.833
Andrea-2_14E,0.832
CA-C3R,0.831
CA-B3S,0.831
Pila_11D,0.831
CA-A3S,0.83
Pila_18,0.829
Andrea-2_12,0.829
CA-A3R,0.829
My_69A3,0.827
Sara_R42,0.827
RA_63R,0.826
My_386,0.826
My_301,0.826
Andrea-2_16,0.825
Pila_R27,0.825
Yaiza_14,0.825
Youn_89,0.824
My_37A1,0.823
My_37A1,0.823
Youn_32,0.823
Andrea-2_6,0.823
Pila_ACQ,0.822
RA_68R,0.822
CA-B1R,0.822
Youn_120,0.821
My_39A1,0.821
My_37,0.82
Pila_L54,0.82
Pila_ACO,0.82
Andrea_13_1,0.819
Youn_72c,0.819
Youn_87b,0.819
Youn_132d,0.819
Youn_71c,0.819
My_348,0.819
RA_63S,0.819
CA-B1S,0.819
Marc_14Z,0.818
My_182,0.818
Roxi_15A1,0.818
Albe_13,0.817
Andrea_13,0.816
Laug_21,0.815
CA-F1R,0.815
LA_70,0.815
My_146,0.815
LA_132,0.814
Andrea-2_13,0.814
LA_138,0.814
CA-D1R,0.814
CA-E3S,0.814
My_298,0.814
Pila_AD17,0.813
My_298,0.813
LA_89,0.813
My_273,0.812
My_273,0.812
Marc_16E-2,0.812
LA_142,0.812
LA_149Z,0.812
CA-E1R,0.812
Carbamolecombretastatin,0.811
My_385,0.811
CA-F1S,0.811
LA_121,0.811
LA_65,0.811
LA_77,0.811
LA_99,0.811
LA_105,0.811
LA_63,0.811
LA_110,0.811
My_327,0.81
RA-38,0.81
CA-B4,0.81
LA_73,0.81
LA_85,0.81
LA_82,0.81
RA_43,0.81
LA_96,0.81
LA_147Z,0.809
LA_117,0.809
CA-B18,0.809
Combretastatin_A4,0.809
LA_100,0.809
LA_109,0.809
LA_123,0.809
My_109,0.809
CJ_14,0.809
LA_102,0.809
CJ_7,0.809
CA-F4,0.809
CA-A4,0.808
LA_71,0.808
Andrea-2_13.1,0.808
CJ_15Z,0.808
LA_76,0.808
RA_52R,0.808
RA_59,0.808
LA_83,0.808
LA_88,0.808
LA_50,0.808
LA_103,0.808
Youn_37,0.808
My_165,0.808
CA-D1S,0.808
LA_112,0.808
Youn_38,0.808
RA-39,0.808
RA_48R,0.807
Youn_10c,0.807
Youn_41,0.807
CJ_13,0.807
CJ_15E,0.807
Youn_4a,0.807
Youn_99,0.807
LA_30,0.807
LA_46,0.807
LA_43,0.807
RA_60,0.807
CJ_16,0.807
RA_56,0.807
CA-E1S,0.807
LA_119,0.807
LA_135,0.806
LA_56,0.806
CJ_3,0.806
RA_64,0.806
Youn_42a,0.806
Youn_20,0.806
LA_59,0.806
RA-35,0.806
Youn_24,0.806
LA_48S,0.806
CA-D4,0.805
LA_29,0.805
RA_51,0.805
Ana_R9,0.805
Rafa_50B,0.805
CA-E4,0.805
CJ_19,0.805
LA_146Z,0.805
Rafa_71B,0.805
LA_26,0.804
My_268,0.804
CA-C4,0.804
RA_62,0.804
RA-24,0.804
My_299,0.804
My_299,0.804
RA_54,0.804
RA_48S,0.804
RA_47,0.803
Rafa_4B,0.803
RA_65,0.803
Youn_53,0.803
My_271,0.803
Youn_85,0.803
RA_49,0.803
RA-32,0.803
CA-B7Z,0.802
CA-F13Z,0.802
RA-25,0.802
CA-D8Z,0.802
CA-D8E,0.802
My_346,0.801
Youn_127,0.801
CA-F7Z,0.801
CJ_23,0.801
Rome_6,0.801
RA-20,0.8
CA-D13Z,0.8
LA_136Z,0.799
Youn_34,0.798
CA-D11E,0.798
CA-D11Z,0.798
My_221,0.797
LA_111,0.797
CA-A8Z,0.797
CA-B8Z,0.797
LA_97E,0.796
CA-E11Z,0.796
CA-A7E,0.795
CA-D7Z,0.795
LA_136E,0.795
RA_67,0.795
CA-C7Z,0.795
CA-E7Z,0.795
CA-C12Z,0.795
LA_68E,0.794
LA_68Z,0.794
LA_80Z,0.794
LA_143E,0.794
CA-A7Z,0.794
LA_47Z,0.793
Youn_9,0.793
LA_51Z,0.793
LA_44Z,0.793
LA_57Z,0.793
LA_60Z,0.793
LA_27E,0.792
LA_27Z,0.792
Laug_8,0.792
LA_133E,0.792
LA_41Z,0.792
My_138,0.792
LA_47E,0.791
LA_31E,0.791
LA_31Z,0.791
Laug_7,0.791
LA_44E,0.791
CA-C13Z,0.791
Youn_52,0.79
LA_139E,0.79
Elena_1,0.79
CA-A12E,0.79
LA_41E,0.79
Sara-2_128,0.79
LA_86E,0.789
Sara-2_71,0.789
LA_97Z,0.789
LA_143Z,0.789
CA-A12Z,0.789
My_222,0.789
RA_68S,0.789
CA-C13E,0.789
LA_139Z,0.789
LA_106E,0.789
LA_74Z,0.789
LA_52S,0.789
LA_57E,0.788
LA_74E,0.788
LA_133Z,0.788
CA-B8E,0.788
LA_60E,0.788
LA_51E,0.788
CA-E8E,0.788
CA-A8E,0.788
CA-B19S,0.788
LA_39S,0.787
Laug_6,0.787
CA-C12E,0.787
CA-F13E,0.787
CA-E11E,0.787
CA-E8Z,0.787
LA_86Z,0.786
Sara-2_113,0.786
LA_80E,0.786
CA-E7E,0.786
CJ_20Z,0.786
CJ_20E,0.786
CA-B7E,0.786
CJ_24E,0.785
CJ_4,0.785
CA-D12Z,0.785
LA_106Z,0.785
CA-C7E,0.785
RA_52S,0.784
LA_115E,0.784
Sara-2_63,0.783
CA-D13E,0.782
CA-D12E,0.782
CJ_24Z,0.782
LA_115Z,0.781
CA-B19R,0.78
CA-A16R,0.78
CA-F7E,0.779
CA-D7E,0.777
My_112P2,0.776
Azah_10,0.775
Pila_J29,0.775
CJ_25Z,0.774
RA-26S,0.772
My_318,0.772
My_216,0.771
RA-27R,0.771
RA-27S,0.771
CA-F16R,0.771
CJ_25E,0.771
CA-A16S,0.768
RA_61E,0.768
CA-E3R,0.768
RA_50E,0.765
My_129,0.763
RA-26R,0.763
RA_50Z,0.761
LA_48R,0.76
Migu_17,0.757
Laug_73,0.755
LA_52R,0.754
LA_95,0.754
CA-F16S,0.743
Laug_90,0.741
My_329,0.736
Jose_8,0.733
LA_39R,0.73
Jose_9,0.729
Pila_ACJ,0.726
Jose_24,0.718
Jose_7,0.716
Jose_23,0.711
Yaiza_5,0.706
Jose_25,0.704
Yaiza_3,0.703
My_DANI12,0.702
Jose_22,0.693
Yaiza_18,0.691
Jose_20,0.684
LA_37,0.684
LA_62,0.674
Sara-2_134,0.672
Yaiza_16,0.655
Dani_9,0.651
Yaiza_11,0.648
Yaiza_15,0.643
Sara-2_75,0.606
Pila_Y29,0.606
Sara-2_60,0.605
Albe_14,0.597
Pila_X24,0.597
Pila_Z14,0.596
Lau_61,0.592
Sara-2_61,0.59
Azah_4B,0.59
Pila_V18,0.587
Pila_V8,0.586
Pila_5,0.576
Sara-2_126,0.571
Andrea-2_8,0.57
Laug_107,0.569
Andrea_8,0.568
Sara-2_74,0.567
Pila_P21,0.566
Sara_R58,0.566
Sara_C8_17,0.566
Pila_R25,0.566
Laug_61,0.565
Sara_R32,0.565
Pila_R16,0.565
Pila_R3,0.565
Pila_K20,0.564
Sara-2_110,0.563
Laug_103,0.563
Yaiza_8,0.563
Laug_101,0.562
Yaiza_7,0.562
Yaiza_6,0.562
Pila_O13,0.56
Pila_17D,0.559
CA-C14E,0.557
Marc_16E-1,0.501
Marc_18,0.5
Roxi_15A2,0.499
Pila_9D,0.489
Pila_14,0.474
Ana_R13,0.448
Jose_19,0.448
LA_152,0.445
LA_151,0.434
LA_150,0.426
Pila_10D,0.417
Pila_30D,0.396
Yaiza_2,0.366
Yaiza_1,0.357
Albe_8,0.289
CA-B14E,0.254
ePharma_5XAG_93X,
Pila_ACF47,2.104
Pila_ACK,2.102
Laug_89,2.101
Ana_R9,2.052
RA_62,2.012
Pila_21,2.005
CJ_15E,2.001
Laug_65,1.961
Pila_R14,1.958
NMAR_4,1.936
CJ_24E,1.903
Sara-2_134,1.903
Pila_O72,1.902
Jose_12,1.898
Pila_R22,1.897
CA-C13Z,1.896
CA-D13E,1.891
CA-F13E,1.889
Pila_9,1.863
Laug_88,1.86
LA_115E,1.858
Pila_35,1.855
CA-E7E,1.847
LA_80E,1.839
My_12,1.836
Pila_38,1.835
Pila_25,1.831
CA-C7E,1.828
Pila_R132,1.828
CA-A7E,1.827
LA_86E,1.826
CA-D7E,1.824
CA-F7E,1.824
LA_97Z,1.822
CA-B7E,1.822
LA_133E,1.821
LA_74E,1.818
My_120,1.814
LA_106E,1.808
LA_119,1.793
RA_68R,1.789
CA-B19R,1.789
My_118,1.779
CA-E11E,1.77
Pila_ACL,1.77
My_9G,1.764
LA_71,1.762
My_92A1,1.758
Jose_10,1.758
RA_56,1.755
My_35,1.751
My_102,1.737
My_36,1.737
CA-D11E,1.734
CA-D11Z,1.734
CA-B1R,1.734
LA_83,1.732
Jose_P6-7,1.729
CA-D12E,1.728
My_9,1.726
Pila_30,1.724
LA_103,1.719
LA_97E,1.717
Albe_1,1.708
RA_68S,1.702
LA_80Z,1.698
Rafa_RPO95C,1.698
RA-23,1.695
Sara_L19-31,1.693
Pila_R60,1.691
LA_68E,1.69
LA_68Z,1.69
Jose_13,1.69
CA-C13E,1.688
LA_74Z,1.685
LA_86Z,1.685
RA-26S,1.681
Pila_P22,1.681
My_148P1,1.681
CJ_8,1.679
Pila_30D,1.673
Pila_16,1.673
CA-A16R,1.671
LA_54,1.67
Youn_100,1.667
Pila_17D,1.665
CA-E11Z,1.665
LA_34,1.664
RA-30,1.66
CA-A12E,1.651
CA-F13Z,1.65
CA-D7Z,1.649
CA-C12E,1.649
CA-A12Z,1.644
CJ_15Z,1.643
CA-F1R,1.638
CJ_7,1.63
Andrea-2_14E,1.63
Andrea_9E,1.628
Andrea-2_9E,1.628
CA-C12Z,1.625
RA-39,1.623
RA-25,1.621
Andrea_14E,1.621
My_135,1.62
CA-D12Z,1.618
Youn_85,1.616
CA-D13Z,1.613
RA_64,1.61
LA_133Z,1.606
RA_43,1.603
RA-32,1.597
CA-D1R,1.593
Pila_15,1.59
Pila_ACJ,1.589
My_21P4,1.589
RA-27S,1.586
My_43P3,1.584
Youn_52,1.578
My_132,1.57
RA-27R,1.569
My_141,1.563
My_197,1.561
RA_51,1.559
My_341,1.558
My_168,1.556
RA-26R,1.554
My_124,1.552
My_169,1.55
My_110,1.549
CA-B7Z,1.547
LA_136E,1.545
My_142,1.541
CJ_4,1.535
Laug_9,1.534
My_197,1.531
Youn_95,1.524
Andrea-2_14Z,1.512
My_24P1,1.509
Andrea_14Z,1.509
My_43,1.506
Pila_R131,1.5
Andrea_9Z,1.493
Andrea-2_9Z,1.493
My_84,1.492
LA_47E,1.49
CA-A7Z,1.486
LA_139E,1.484
LA_139Z,1.482
CA-C7Z,1.481
My_173,1.476
LA_44E,1.474
LA_143Z,1.473
LA_27E,1.472
LA_27Z,1.472
LA_143E,1.472
LA_60E,1.472
LA_41Z,1.472
LA_57E,1.471
LA_47Z,1.471
LA_106Z,1.47
My_216,1.466
LA_31E,1.464
LA_31Z,1.464
LA_41E,1.462
My_158,1.462
LA_51Z,1.46
Youn_9,1.46
LA_51E,1.459
CA-F7Z,1.457
My_19,1.457
CA-E1S,1.456
LA_44Z,1.454
LA_115Z,1.452
RA_78,1.451
LA_60Z,1.444
My_186,1.443
Youn_132d,1.44
Pila_L54,1.439
My_194,1.433
Laug_94,1.432
Laug_59,1.431
Laug_56,1.43
My_73,1.43
My_367,1.428
Raul_9,1.427
My_32,1.422
NMAR_2,1.419
My_112P1,1.418
My_377,1.416
Youn_71c,1.411
My_371,1.41
My_369,1.4
My_342,1.397
Combretastatin_A4,1.397
My_194,1.395
My_204A3,1.39
My_204A3,1.385
Pila_K20,1.381
My_376,1.374
My_366,1.374
My_360,1.373
My_359,1.368
My_378,1.365
LA_36,1.362
My_182,1.361
My_359,1.356
My_97,1.355
My_21P3,1.354
My_97,1.354
Sara-2_128,1.342
Sara-2_87,1.342
Laug_90,1.338
My_339,1.332
Rafa_18-28,1.314
NMAR_14,1.301
My_370,1.273
Dani_14,1.27
NMAR_8,1.267
Rafa_18-07,1.267
My_402,1.262
NMAR_10,1.247
NMAR_6,1.242
My_52,1.237
Albe_13,1.23
Rafa_71B,1.222
My_123,1.222
Laug_22,1.22
CA-B19S,1.218
NMAR_11,1.215
My_122,1.19
My_373,1.146
My_192,1.142
Laug_6,1.135
Alex_14B,1.135
NMAR_7,1.134
My_411,1.133
Laug_2,1.132
My_372,1.124
My_298,1.124
My_298,1.124
My_115,1.12
Laug_92,1.119
My_407,1.118
My_292,1.115
My_291,1.114
My_131,1.11
My_191,1.108
My_24P3,1.107
My_69A3,1.107
My_290,1.106
My_109,1.105
My_193P2,1.105
My_305,1.104
My_292,1.102
My_69A3,1.099
Laug_95,1.098
My_399,1.097
My_291,1.095
My_293,1.094
My_69A5,1.093
My_347,1.093
My_348,1.093
My_368P2,1.092
My_346,1.09
Roxi_15A1,1.089
Sara-2_107,1.089
My_386,1.087
My_399,1.087
My_414,1.086
My_299,1.084
My_299,1.084
Rafa_18-21,1.084
Raul_11,1.084
My_162,1.082
My_321,1.081
My_321,1.079
My_193P1,1.075
NMAR_19,1.073
My_412,1.072
My_114,1.072
My_400,1.071
My_408,1.068
Laug_68,1.058
My_331,1.055
My_390,1.053
My_358,1.053
My_330,1.051
My_306,1.047
Laug_8,1.047
My_300,1.044
My_300,1.044
My_153,1.041
My_113P1,1.037
My_129,1.035
Laug_1,1.034
My_253,1.032
Ana_R5,1.027
My_306,1.024
My_136,1.022
My_181,1.018
My_267,1.015
My_267,1.015
My_405,1.015
My_305,1.011
My_382,1.01
My_276,1.008
My_193P3,1.006
My_167,1.005
My_245,1.001
CA-F16R,1
My_170,1
Laug_7,0.999
My_104,0.998
My_26,0.995
My_302,0.995
Ana_R13,0.995
My_263,0.991
My_180,0.991
My_174,0.989
My_159,0.988
My_256,0.986
My_322,0.985
My_3E,0.982
My_25,0.98
My_297,0.978
My_322,0.978
My_263,0.975
My_30F,0.969
My_332,0.966
My_297,0.965
My_404,0.961
My_255,0.961
My_287,0.96
My_257,0.95
My_99,0.944
My_289,0.938
My_316,0.935
My_316,0.932
My_249,0.927
My_309,0.913
Sara-2_122,0.908
My_99,0.904
My_374,0.876
Jose_24,0.875
My_390,0.856
Rafa_18-19,0.846
My_324,0.84
My_172,0.832
My_323,0.828
My_315,0.828
My_381,0.822
My_349,0.818
Jose_25,0.811
My_121,0.805
My_264,0.804
My_264,0.804
Albe_14,0.781
My_261,0.777
My_307,0.769
Jose_9,0.764
My_307,0.759
Youn_32,0.676
Ana_R15,0.67
Ana_R10,0.482
ePharma_5XHC_87U,
RA_78,1.569
Pila_9,1.557
RA_51,1.522
NMAR_4,1.496
Pila_30,1.487
LA_103,1.459
My_204A3,1.45
My_194,1.435
My_194,1.434
LA_83,1.431
NMAR_8,1.429
My_197,1.418
My_197,1.416
LA_71,1.414
My_204A3,1.406
My_369,1.405
My_115P1,1.401
My_367,1.399
My_97,1.396
My_366,1.385
My_182,1.381
My_180,1.38
My_263,1.38
My_25,1.372
My_255,1.37
Sara-2_122,1.368
My_99,1.368
My_377,1.364
My_293,1.364
Youn_132d,1.361
My_309,1.348
My_297,1.346
My_323,1.344
My_359,1.338
Alex_12,1.33
RA-23,1.33
My_289,1.33
My_263,1.327
My_135,1.327
Youn_85,1.327
My_153,1.322
My_315,1.32
Pila_36,1.303
My_287,1.301
My_316,1.299
My_167,1.296
My_257,1.295
My_302,1.289
RA-25,1.286
My_360,1.284
My_186,1.284
My_26,1.283
LA_34,1.283
My_97,1.282
My_172,1.272
Albe_13,1.272
My_253,1.271
Youn_95,1.27
My_290,1.269
My_297,1.263
My_193P3,1.261
Youn_100,1.257
My_249,1.249
My_136,1.246
Albe_8,1.24
My_390,1.238
My_359,1.236
LA_54,1.226
My_316,1.225
Sara-2_107,1.225
My_193P1,1.218
My_267,1.217
My_267,1.217
My_321,1.214
My_322,1.214
My_162,1.212
My_321,1.21
Combretastatin_A4,1.207
My_276,1.202
My_24P3,1.201
My_169,1.198
Rafa_RPO95C,1.197
My_292,1.195
My_245,1.191
My_43,1.19
My_405,1.188
My_390,1.183
My_292,1.179
My_382,1.178
My_24P1,1.178
My_141,1.177
RA-30,1.172
My_291,1.165
RA-26R,1.163
My_110,1.161
My_358,1.159
My_291,1.154
My_181,1.15
My_84B,1.15
CJ_8,1.15
RA-32,1.148
Pila_25,1.146
NMAR_14,1.138
Pila_L54,1.125
RA-27R,1.116
My_159,1.116
My_381,1.112
My_52,1.108
CJ_7,1.104
Pila_21,1.103
My_322,1.101
RA_43,1.099
My_21P4,1.091
Youn_71c,1.087
My_138,1.083
Youn_32,1.081
My_104,1.08
LA_36,1.08
LA_37,1.08
My_99,1.08
My_170,1.076
